Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-5 Years,"['data annotation', 'content generation', 'quality checks', 'logical decision making', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-cGVaV__SLASH__aLwDNzpSvf__PLUS__uAgZw==&bc=+&sequence=131,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-5 Years,"['high quality data creation', 'complex data annotation', 'quality auditing processes', 'tool improvement identification', 'ambiguous information handling']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-PZlD848j53ZzpSvf__PLUS__uAgZw==&bc=+&sequence=195,2025-10-14
Lead Data/AI Engineering,AT&T,2025-09-12,Bengaluru,15-18 Years,"['data engineering', 'ai methodologies', 'api development', 'cloud technologies', 'statistical quality controls', 'scala', 'data warehousing', 'artificial intelligence', 'sql', 'security', 'java', 'software engineering', 'rest', 'python', 'github']",https://m.timesjobs.com/mobile/job-detail/lead-data-ai-engineering-at-t-bengaluru-bangalore-hyderabad-secunderabad-15-to-18-yrs-jobid-NIpBFVgFiRtzpSvf__PLUS__uAgZw==&bc=+&sequence=578,2025-10-14
Digital Specialist - AI Workforce,Microsoft India Pvt Ltd,2025-09-12,Dallas,5-8 Years,"['ai solutions expertise', 'consultative selling', 'customer engagement', 'sales strategy development', 'collaboration & orchestration', 'information technology', 'artificial intelligence', 'san']",https://m.timesjobs.com/mobile/job-detail/digital-specialist-ai-workforce-microsoft-india-pvt-ltd-dallas-5-to-8-yrs-jobid-v1R5dyPmeMVzpSvf__PLUS__uAgZw==&bc=+&sequence=579,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Hyderabad,3-5 Years,"['data annotation', 'content generation', 'quality assurance', 'analytical thinking', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-3-to-5-yrs-jobid-lJ2SnKecz8pzpSvf__PLUS__uAgZw==&bc=+&sequence=196,2025-10-14
AI Security Solution Engineer,Microsoft India Pvt Ltd,2025-09-12,South,5-7 Years,"['cloud infrastructure', 'ai technologies', 'enterprise security', 'customer engagement', 'technical leadership', 'mentor', 'conference', 'mentoring', 'dwr']",https://m.timesjobs.com/mobile/job-detail/ai-security-solution-engineer-microsoft-india-pvt-ltd-south-korea-5-to-7-yrs-jobid-rkg2aqSUzTxzpSvf__PLUS__uAgZw==&bc=+&sequence=580,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-5 Years,"['content generation', 'data analysis', 'quality checks', 'judgment decisions', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-qlur9__PLUS__YWfUpzpSvf__PLUS__uAgZw==&bc=+&sequence=132,2025-10-14
Working Student - AI Automation,NXP Semiconductors,2025-09-12,Netherlands,0-1 Years,"['ai application development secure data management user interface design database management programming proficiency', 'embedded software development', 'docker', 'security', 'java', 'web development', 'api', 'c#', 'python', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/working-student-ai-automation-nxp-semiconductors-netherlands-0-to-1-yrs-jobid-oUud2ACEsOtzpSvf__PLUS__uAgZw==&bc=+&sequence=494,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-6 Years,"['content generation', 'data analysis', 'quality assurance', 'complex problem solving']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-6-yrs-jobid-PF2gigSpmrdzpSvf__PLUS__uAgZw==&bc=+&sequence=194,2025-10-14
Developer Technology Engineer - AI,Nvidia Graphics Pvt Ltd,2025-09-12,China,3-5 Years,"['gpu acceleration techniques', 'parallel algorithms development', 'llm optimization expertise', 'fundamentals', 'software design', 'system software', 'fortran', 'data structures', 'problem solving', 'high performance computing']",https://m.timesjobs.com/mobile/job-detail/developer-technology-engineer-ai-nvidia-graphics-pvt-ltd-china-3-to-5-yrs-jobid-6ps3d8zMj41zpSvf__PLUS__uAgZw==&bc=+&sequence=495,2025-10-14
Lead Cybersecurity - AI Security Engineer,AT&T,2025-09-12,Bengaluru,12-15 Years,"['ai security protocols', 'vulnerability assessment', 'cyber threat mitigation', 'compliance auditing', 'team leadership', 'content filtering', 'cissp', 'cyber security', 'ethical hacking']",https://m.timesjobs.com/mobile/job-detail/lead-cybersecurity-ai-security-engineer-at-t-bengaluru-bangalore-hyderabad-secunderabad-12-to-15-yrs-jobid-bRAIRUjYlodzpSvf__PLUS__uAgZw==&bc=+&sequence=845,2025-10-14
Software Engineering Professional (AI/ML),the abt group,2025-09-12,Bengaluru,4-5 Years,"['machine learning algorithms', 'deep learning techniques', 'model deployment expertise', 'api development frameworks', 'service oriented', 'artificial intelligence', 'java', 'data structures', 'technology infrastructure', 'python', 'sql', 'git', 'linux', 'team player', 'django', 'opencv']",https://m.timesjobs.com/mobile/job-detail/software-engineering-professional-ai-ml-the-abt-group-bengaluru-bangalore-4-to-5-yrs-jobid-WLJgJpuqKvNzpSvf__PLUS__uAgZw==&bc=+&sequence=844,2025-10-14
"AI/Machine Learning Engineer, Minecraft",Microsoft India Pvt Ltd,2025-09-12,Redmond,1-7 Years,"['ai & ml algorithms', 'data science techniques', 'cloud infrastructure design', 'python programming', 'machine learning operations', 'artificial intelligence', 'security', 'devops', 'games', 'big data', 'c#', 'san', 'github', 'natural language processing']",https://m.timesjobs.com/mobile/job-detail/ai-machine-learning-engineer-minecraft-microsoft-india-pvt-ltd-redmond-1-to-7-yrs-jobid-IrFfkFs__SLASH__h1xzpSvf__PLUS__uAgZw==&bc=+&sequence=843,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-4 Years,"['data annotation', 'quality assurance', 'content creation', 'logical decision making', 'multi tasking']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-4-yrs-jobid-kXHNplnFG81zpSvf__PLUS__uAgZw==&bc=+&sequence=298,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,2-5 Years,"['data annotation', 'content creation', 'quality assurance', 'analytical thinking', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-pgzNBnCBZZdzpSvf__PLUS__uAgZw==&bc=+&sequence=297,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-12,Chennai,1-5 Years,"['content creation', 'data annotation', 'quality assurance', 'problem solving', 'technical writing']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-5-yrs-jobid-PRsZLdIqUb1zpSvf__PLUS__uAgZw==&bc=+&sequence=296,2025-10-14
"Product Policy Specialist, Generative AI",Google India Pvt Ltd,2025-09-12,Seattle,5-7 Years,"['ai policy issues', 'content moderation', 'research collaboration', 'problem solving', 'job posting', 'recruitment', 'compensation', 'workforce']",https://m.timesjobs.com/mobile/job-detail/product-policy-specialist-generative-ai-google-india-pvt-ltd-seattle-atlanta-5-to-7-yrs-jobid-__PLUS____PLUS__WbNt07HCRzpSvf__PLUS__uAgZw==&bc=+&sequence=761,2025-10-14
"Technology Practice Lead, AI",Google India Pvt Ltd,2025-09-11,Singapore,10-13 Years,"['ai solutions adoption', 'cloud architecture expertise', 'stakeholder engagement', 'data analytics proficiency', 'cross functional collaboration', 'job posting', 'recruitment', 'workforce', 'decision making']",https://m.timesjobs.com/mobile/job-detail/technology-practice-lead-ai-google-india-pvt-ltd-singapore-10-to-13-yrs-jobid-xRvd0DBle85zpSvf__PLUS__uAgZw==&bc=+&sequence=436,2025-10-14
"Software Engineer, AI Acceleration, Android",Google India Pvt Ltd,2025-09-11,Singapore,2-5 Years,"['android development', 'ai platforms', 'data structures', 'performance analysis', 'code review', 'algorithms', 'storage', 'artificial intelligence', 'security', 'debugging', 'software engineer', 'image processing', 'natural language processing', 'operating system', 'information retrieval', 'mobile', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/software-engineer-ai-acceleration-android-google-india-pvt-ltd-singapore-2-to-5-yrs-jobid-cZE0byvwZipzpSvf__PLUS__uAgZw==&bc=+&sequence=770,2025-10-14
Senior Software Engineer (AI/ML),Microsoft India Pvt Ltd,2025-09-11,China,4-6 Years,"['full stack development', 'ai/ml technologies', 'front end frameworks', 'production', 'innovation', 'prototype', 'cutting']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-ai-ml-microsoft-india-pvt-ltd-china-4-to-6-yrs-jobid-iXYu__SLASH__qg0UzJzpSvf__PLUS__uAgZw==&bc=+&sequence=771,2025-10-14
ML/AI internship,NXP Semiconductors,2025-09-11,Netherlands,0-1 Years,"['machine learning techniques', 'matlab scripting proficiency', 'radar', 'python scripting']",https://m.timesjobs.com/mobile/job-detail/ml-ai-internship-nxp-semiconductors-netherlands-0-to-1-yrs-jobid-FLplKDPALkBzpSvf__PLUS__uAgZw==&bc=+&sequence=300,2025-10-14
"AI Benchmarking Specialist, PBA",AMAZON INDIA PVT LTD,2025-09-11,Hyderabad,1-3 Years,"['data annotation', 'ml workflows', 'sop modification', 'metrics tracking', 'process improvement', 'audit']",https://m.timesjobs.com/mobile/job-detail/ai-benchmarking-specialist-pba-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-JlnHRHs7__PLUS__XpzpSvf__PLUS__uAgZw==&bc=+&sequence=498,2025-10-14
"Product Manager, Finance Transformation AI",autodesk india pvt ltd,2025-09-11,Canada,3-5 Years,"['product lifecycle management', 'cross functional collaboration', 'ai/ml exposure', 'data analysis proficiency', 'user stories', 'sql', 'data science', 'use cases', 'data structures', 'advanced analytics', 'business analysis', 'consultant']",https://m.timesjobs.com/mobile/job-detail/product-manager-finance-transformation-ai-autodesk-india-pvt-ltd-canada-3-to-5-yrs-jobid-a6iEM5GTbCpzpSvf__PLUS__uAgZw==&bc=+&sequence=932,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-10,Chennai,1-3 Years,"['data annotation', 'content generation', 'quality auditing', 'data analysis', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-f2sbmtRbtMlzpSvf__PLUS__uAgZw==&bc=+&sequence=144,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-10,Chennai,1-3 Years,"['data annotation', 'content generation', 'quality auditing', 'data analysis', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-juFuHWPXcrpzpSvf__PLUS__uAgZw==&bc=+&sequence=141,2025-10-14
Technical AI Instructor,Nvidia Graphics Pvt Ltd,2025-09-10,Germany,5-8 Years,"['ai data center', 'technical training', 'accelerated computing', 'workshop delivery', 'mathematics', 'craft', 'english', 'instructor', 'science']",https://m.timesjobs.com/mobile/job-detail/technical-ai-instructor-nvidia-graphics-pvt-ltd-germany-5-to-8-yrs-jobid-0s2xfdEzpPBzpSvf__PLUS__uAgZw==&bc=+&sequence=146,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-10,Chennai,1-3 Years,"['content generation', 'data annotation', 'quality audits', 'detail orientation', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-8RY1FVKeFHhzpSvf__PLUS__uAgZw==&bc=+&sequence=145,2025-10-14
Lead Software Engineer- AI Services,GSK PHARMA,2025-09-10,Bengaluru,5-8 Years,"['ai/ml expertise', 'full stack development', 'restful api development', 'cloud service integration', 'orchestration', 'information technology', 'bi', 'user interaction', 'storage', 'artificial intelligence', 'docker', 'database management', 'postgresql', 'devops', 'cloud computing', 'mongodb', 'python']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineer-ai-services-gsk-pharma-bengaluru-bangalore-5-to-8-yrs-jobid-CTtYmMSeqDtzpSvf__PLUS__uAgZw==&bc=+&sequence=783,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-10,Chennai,2-4 Years,"['data annotation', 'quality assessment', 'content creation', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-4-yrs-jobid-nJ4__PLUS__yx3bXHJzpSvf__PLUS__uAgZw==&bc=+&sequence=143,2025-10-14
"Data Science Research, AI Benchmark",Google India Pvt Ltd,2025-09-10,Mexico,3-5 Years,"['data analysis', 'machine learning', 'statistical modeling', 'python programming', 'sql querying', 'job posting', 'recruitment', 'workforce']",https://m.timesjobs.com/mobile/job-detail/data-science-research-ai-benchmark-google-india-pvt-ltd-mexico-3-to-5-yrs-jobid-UAjw8lSe__PLUS__aNzpSvf__PLUS__uAgZw==&bc=+&sequence=938,2025-10-14
Manager-Data/AI Engineering,AT&T,2025-09-10,Hyderabad,8-11 Years,"['data engineering management', 'sql programming expertise', 'python/pyspark scripting', 'azure cloud services', 'bi tools reporting', 'data warehousing', 'data extraction', 'unix shell scripting', 'python scripting', 'rdbms', 'unix/linux', 'reporting tools']",https://m.timesjobs.com/mobile/job-detail/manager-data-ai-engineering-at-t-hyderabad-secunderabad-8-to-11-yrs-jobid-2gH3wsB43ENzpSvf__PLUS__uAgZw==&bc=+&sequence=581,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-10,Chennai,1-3 Years,"['content generation', 'data annotation', 'quality audits', 'detail orientation', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-7DqcIZDOT9RzpSvf__PLUS__uAgZw==&bc=+&sequence=142,2025-10-14
"Engineering Manager, AI Innovation and Research, AI/ML",Google India Pvt Ltd,2025-09-10,Bengaluru,8-11 Years,"['ai/ml leadership', 'model deployment', 'recommendation systems', 'technical mentorship', 'data processing', 'job posting', 'recruitment', 'workforce', 'decision making']",https://m.timesjobs.com/mobile/job-detail/engineering-manager-ai-innovation-and-research-ai-ml-google-india-pvt-ltd-bengaluru-bangalore-8-to-11-yrs-jobid-OZV__SLASH__IycY__SLASH__TpzpSvf__PLUS__uAgZw==&bc=+&sequence=320,2025-10-14
Senior Researcher  Multimodal AI  Microsoft Research AI Frontiers,Microsoft India Pvt Ltd,2025-09-10,Redmond,2-5 Years,"['generative ai', 'multimodal models', 'computer vision', 'research publications', 'ideas', 'safety', 'cutting', 'action']",https://m.timesjobs.com/mobile/job-detail/senior-researcher-multimodal-ai-microsoft-research-ai-frontiers-microsoft-india-pvt-ltd-redmond-new-york-city-2-to-5-yrs-jobid-67XkF7WT4LZzpSvf__PLUS__uAgZw==&bc=+&sequence=285,2025-10-14
AI Safety Data Scientist,Google India Pvt Ltd,2025-09-10,Bengaluru,5-8 Years,"['data analysis techniques', 'machine learning application', 'project management', 'programming proficiency', 'statistical methods', 'c', 'sql', 'database', 'security', 'python']",https://m.timesjobs.com/mobile/job-detail/ai-safety-data-scientist-google-india-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-WmsomRw6QzJzpSvf__PLUS__uAgZw==&bc=+&sequence=450,2025-10-14
"Software Engineer, AI Acceleration, Android",Google India Pvt Ltd,2025-09-10,Singapore,2-5 Years,"['android application development', 'ai platforms expertise', 'performance analysis', 'machine learning applications', 'algorithms', 'storage', 'artificial intelligence', 'security', 'debugging', 'software engineer', 'image processing', 'natural language processing', 'operating system']",https://m.timesjobs.com/mobile/job-detail/software-engineer-ai-acceleration-android-google-india-pvt-ltd-singapore-2-to-5-yrs-jobid-jS6OZJwkaqFzpSvf__PLUS__uAgZw==&bc=+&sequence=784,2025-10-14
"Principal, Generative AI Safety Strategy",Google India Pvt Ltd,2025-09-10,San,10-13 Years,"['trust and safety', 'risk management', 'stakeholder management', 'generative ai technologies', 'problem solving', 'job posting', 'recruitment', 'workforce', 'decision making', 'compensation']",https://m.timesjobs.com/mobile/job-detail/principal-generative-ai-safety-strategy-google-india-pvt-ltd-san-francisco-10-to-13-yrs-jobid-cW2CyqAeCVRzpSvf__PLUS__uAgZw==&bc=+&sequence=782,2025-10-14
"Data Science Research, AI Benchmark",Google India Pvt Ltd,2025-09-10,Mexico,3-5 Years,"['data analysis techniques', 'statistical modeling', 'machine learning implementation', 'querying databases', 'job posting', 'recruitment', 'workforce']",https://m.timesjobs.com/mobile/job-detail/data-science-research-ai-benchmark-google-india-pvt-ltd-mexico-3-to-5-yrs-jobid-ZSu2OtHYmY1zpSvf__PLUS__uAgZw==&bc=+&sequence=940,2025-10-14
Sr Specialist Data/AI Engineering,AT&T,2025-09-10,Bengaluru,9-12 Years,"['azure cloud deployment generative ai models restful api development python programming mlops practices', 'orchestration', 'storage', 'artificial intelligence', 'docker', 'security', 'devops', 'debugging', 'cloud computing', 'machine learning', 'javascript']",https://m.timesjobs.com/mobile/job-detail/sr-specialist-data-ai-engineering-at-t-bengaluru-bangalore-hyderabad-secunderabad-9-to-12-yrs-jobid-sgR2h4VKx5FzpSvf__PLUS__uAgZw==&bc=+&sequence=939,2025-10-14
"Software Engineer, Education, AI Feature",Google India Pvt Ltd,2025-09-09,Mexico,1-4 Years,"['full stack development', 'backend coding', 'data structures', 'algorithm development', 'ai tool development', 'algorithms', 'css', 'storage', 'artificial intelligence', 'security', 'java', 'software engineer', 'html', 'python', 'natural language processing', 'information retrieval', 'mobile', 'javascript']",https://m.timesjobs.com/mobile/job-detail/software-engineer-education-ai-feature-google-india-pvt-ltd-mexico-1-to-4-yrs-jobid-U3XpYtG__PLUS__bvdzpSvf__PLUS__uAgZw==&bc=+&sequence=853,2025-10-14
Lead Software Engineer - AI Services,GSK PHARMA,2025-09-09,Bengaluru,5-8 Years,"['ai/ml expertise', 'cloud services', 'full stack development', 'api development', 'team leadership', 'orchestration', 'information technology', 'bi', 'user interaction', 'storage', 'artificial intelligence', 'docker', 'database management', 'postgresql', 'devops', 'cloud computing', 'mongodb', 'rest', 'python', 'machine learning', 'javascript']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineer-ai-services-gsk-pharma-bengaluru-bangalore-5-to-8-yrs-jobid-Cae__PLUS__WVub1k1zpSvf__PLUS__uAgZw==&bc=+&sequence=854,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,2-5 Years,"['data analysis techniques', 'annotation proficiency', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-2-to-5-yrs-jobid-vSGbRgHBaYpzpSvf__PLUS__uAgZw==&bc=+&sequence=153,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,2-5 Years,"['data annotation', 'quality assurance', 'creative writing', 'problem solving']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-dcY6RKE9ue1zpSvf__PLUS__uAgZw==&bc=+&sequence=154,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,1-3 Years,"['data analysis', 'content generation', 'quality checks', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-VCG3JgtT3Y1zpSvf__PLUS__uAgZw==&bc=+&sequence=159,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,2-4 Years,"['content generation', 'data annotation', 'quality control', 'tooling improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-4-yrs-jobid-b__PLUS__OGlZiazNlzpSvf__PLUS__uAgZw==&bc=+&sequence=158,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,1-3 Years,"['data analysis expert', 'content generation', 'quality assurance', 'judgment decision making', 'tooling improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-DAsngaW__PLUS__silzpSvf__PLUS__uAgZw==&bc=+&sequence=157,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-5 Years,"['data annotation', 'content generation', 'quality checks', 'decision making', 'tool improvement', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-5-yrs-jobid-Sj6Qtb90y__PLUS__dzpSvf__PLUS__uAgZw==&bc=+&sequence=156,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-5 Years,"['data annotation', 'training data generation', 'quality audits', 'tool improvement', 'language proficiency']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-5-yrs-jobid-WMHdLCYtlDxzpSvf__PLUS__uAgZw==&bc=+&sequence=155,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['content creation', 'data annotation', 'quality assurance', 'decision making', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-XjuoDRaU3JdzpSvf__PLUS__uAgZw==&bc=+&sequence=160,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,2-4 Years,"['data analysis', 'content generation', 'quality control', 'ai annotation', 'creative writing', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-2-to-4-yrs-jobid-kXw__SLASH____SLASH__6hyCk1zpSvf__PLUS__uAgZw==&bc=+&sequence=207,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,1-3 Years,"['data annotation', 'content creation', 'quality assurance', 'decision making', 'analytical thinking']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-P1I1uXBhxS5zpSvf__PLUS__uAgZw==&bc=+&sequence=305,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,2-5 Years,"['content generation', 'data annotation', 'quality assurance', 'data analysis', 'tool improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-2-to-5-yrs-jobid-__SLASH__iE5iGvlzV1zpSvf__PLUS__uAgZw==&bc=+&sequence=210,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['ai content creation', 'data annotation', 'quality assessment', 'problem solving', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-XODwFsXcOFVzpSvf__PLUS__uAgZw==&bc=+&sequence=307,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,2-3 Years,"['data annotation', 'content generation', 'quality audits', 'logical decision making', 'tooling improvement']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-2-to-3-yrs-jobid-WPETtirt0tFzpSvf__PLUS__uAgZw==&bc=+&sequence=306,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['ai content creation', 'data annotation', 'quality assurance', 'machine learning', 'complex problem solving', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-f__SLASH__Mgm4LcJdJzpSvf__PLUS__uAgZw==&bc=+&sequence=304,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['data annotation', 'content generation', 'data analysis', 'quality control', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-FQ6DDeUKmLJzpSvf__PLUS__uAgZw==&bc=+&sequence=303,2025-10-14
Senior Product Manager  AI,Microsoft India Pvt Ltd,2025-09-09,China,5-8 Years,"['ai product management', 'data analytics expertise', 'machine learning proficiency', 'project management', 'mathematics', 'science', 'english']",https://m.timesjobs.com/mobile/job-detail/senior-product-manager-ai-microsoft-india-pvt-ltd-china-5-to-8-yrs-jobid-1gJVRiULstBzpSvf__PLUS__uAgZw==&bc=+&sequence=503,2025-10-14
"Product Policy Specialist, Generative AI",Google India Pvt Ltd,2025-09-09,Seattle,5-7 Years,"['ai policy development', 'content moderation', 'research and analysis', 'problem solving', 'job posting', 'recruitment', 'compensation', 'workforce']",https://m.timesjobs.com/mobile/job-detail/product-policy-specialist-generative-ai-google-india-pvt-ltd-seattle-atlanta-5-to-7-yrs-jobid-b5ekN4kDZmpzpSvf__PLUS__uAgZw==&bc=+&sequence=947,2025-10-14
ML Engineer II - Applied AI,Uber Inc.,2025-09-09,Bengaluru,2-5 Years,"['machine learning development', 'generative ai expertise', 'deep learning frameworks', 'production ready systems', 'data versioning techniques', 'hive', 'c', 'sql', 'database', 'java', 'software engineering', 'python', 'cassandra', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/ml-engineer-ii-applied-ai-uber-inc-bengaluru-bangalore-2-to-5-yrs-jobid-7fKvd18HAitzpSvf__PLUS__uAgZw==&bc=+&sequence=948,2025-10-14
DevOps Engineer - Content AI,Adobe Systems Ltd,2025-09-09,Romania,3-5 Years,"['java/python programming', 'sre/devops practices', 'unix/linux administration', 'kubernetes expertise', 'aem', 'messaging', 'system administration', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/devops-engineer-content-ai-adobe-systems-ltd-3-to-5-yrs-jobid-UuXnhJz2orBzpSvf__PLUS__uAgZw==&bc=+&sequence=582,2025-10-14
Director - Enterprise AI Platform,GSK PHARMA,2025-09-09,Bengaluru,1-4 Years,"['ai platform strategy', 'cloud computing proficiency', 'multi agent systems', 'responsible ai practices', 'technical leadership', 'production', 'model development', 'innovation', 'harness', 'cutting']",https://m.timesjobs.com/mobile/job-detail/director-enterprise-ai-platform-gsk-pharma-bengaluru-bangalore-1-to-4-yrs-jobid-THBhwpA0LeJzpSvf__PLUS__uAgZw==&bc=+&sequence=583,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['data annotation', 'content generation', 'quality analysis', 'decision making', 'collaboration', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-__PLUS__HadrTCX1L9zpSvf__PLUS__uAgZw==&bc=+&sequence=209,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Chennai,1-3 Years,"['complex data annotation', 'quality control audits', 'content creation writing', 'informed decision making']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-chennai-1-to-3-yrs-jobid-z4Z__PLUS__h9I__SLASH__djJzpSvf__PLUS__uAgZw==&bc=+&sequence=208,2025-10-14
AI Content Expert,AMAZON INDIA PVT LTD,2025-09-09,Hyderabad,1-3 Years,"['content generation', 'data analysis', 'quality checks', 'tool improvement', 'logical decision making', 'ts']",https://m.timesjobs.com/mobile/job-detail/ai-content-expert-amazon-india-pvt-ltd-hyderabad-secunderabad-1-to-3-yrs-jobid-ZZT9O6CjCJhzpSvf__PLUS__uAgZw==&bc=+&sequence=206,2025-10-14
